id,city,route_type,hour,day_of_week,is_weekend,day_of_month,rainfall_mm,fuel_price_index,population_density_index,avg_income_index,previous_hour_demand,random_index_1,random_index_2,noise_factor,peak
15124,Arusha,business,2,0,0,5,16.75038565759565,1.2319901944721048,0.3094803006665655,0.32155626797298775,96.65307053382755,-0.5004185883110791,67.84686375763492,C,1
15125,Dodoma,residential,11,2,0,11,6.428715658569317,1.120201422624554,0.6930211298906339,0.9598236577748707,57.854460131787285,-0.207012752308323,66.90392089830777,C,0
15126,Arusha,residential,5,2,0,13,14.028602783249134,0.8728601764537622,0.6586083737920096,0.5440636647110934,42.03828724824142,-0.10680032707281029,70.46679062999655,C,0
15127,Dar,mixed,18,4,0,20,20.771332700387774,0.8756953644408048,0.4871497237712614,0.35279166851207805,72.47490744147191,-0.35666734180660403,66.89587619083945,D,0
15128,Mwanza,mixed,8,5,1,22,8.194190013706896,1.1512653525027348,0.755233257718434,0.6297556711628141,84.73406451445473,-1.8218004287245337,33.64229817173021,B,0
15129,Mwanza,business,6,2,0,18,0.0,0.8617713061241501,0.37051156313041217,0.3105157299390516,30.24419379507,-0.6702166580742894,3.956540688124377,A,0
15130,Mbeya,residential,4,2,0,26,6.806916325178836,0.7317614320421831,0.7631056942092209,0.933287675524769,97.47205669822405,0.47727873612026095,24.67325943008086,A,1
15131,Arusha,mixed,2,3,0,9,12.640619846370754,0.8646950722515321,0.8875971656850574,0.9119568127134101,59.737685958888235,-0.07444981751923135,77.95100360792647,B,0
15132,Mwanza,market,13,5,1,8,15.346284176878981,1.0830894100345032,0.9014139113856481,0.9114675161349941,87.48347467043541,0.06826508364420208,58.40640754685723,B,0
15133,Arusha,market,8,3,0,14,12.561059686414303,1.0580595123080552,0.9033319777678077,0.9416302277664439,53.985467251837285,-0.5189527368141201,80.90126127652134,B,1
15134,Dar,residential,13,5,1,24,9.520481744297928,1.02344816742292,0.5350930764507267,0.7823928725672147,75.15828264400258,-2.1076636554176873,3.3894360936955525,D,0
15135,Mbeya,business,13,1,0,16,22.011985469256803,1.0961340944334483,0.9265928960367784,0.8881426964159544,90.36900250657702,-0.2511062860623107,55.51690623033569,C,0
15136,Mwanza,business,11,1,0,15,24.442191009097247,1.0802350606539641,0.5755006365711874,0.3278788638609964,49.48751971607305,-1.0470392123884815,14.147217312530447,C,0
15137,Dodoma,residential,21,4,0,23,0.5123652422522014,1.0625485471832754,0.3087484313626052,0.746070945027596,93.27117666718226,0.2364860069600926,82.33677937746539,D,1
15138,Dodoma,residential,23,5,1,25,2.5774358836714644,1.206006502169585,0.8219485719328741,0.6260553104354233,107.89507853720818,-0.14263816837690751,24.38480574996319,B,1
15139,Dar,mixed,22,2,0,17,12.292591000134038,1.026257972373696,0.8820125666319056,0.5973303967909744,67.58711973560021,-0.7125233844011144,18.426390413086313,C,1
15140,Mbeya,residential,17,5,1,7,3.9728062724311553,0.8049327718648019,0.5616575989014627,0.5695002074552555,30.13909153005722,-0.1258620280759224,81.44184808943221,D,0
15141,Mbeya,business,14,2,0,16,17.383454918049804,1.1103140912569294,0.4833686177320024,0.9722242542825317,67.40360884126915,-0.9548838314771665,28.750409368071605,D,0
15142,Arusha,market,14,2,0,23,9.634037949951804,1.0837508567451162,0.7466121548586259,0.9443895703545251,101.62945211400992,-0.9276954230892,81.23301001115347,B,0
15143,Mwanza,market,20,2,0,18,5.820155016038331,1.0196695531506108,0.5429215671950351,0.5078974742204049,92.43812364558778,1.2790911305395969,42.74150413459742,B,1
15144,Mbeya,business,1,6,1,16,8.770974089741964,1.0022347123814093,0.919377695811483,0.5040386735449932,61.01231876075793,1.209978576516898,34.933003092180705,B,0
15145,Mbeya,mixed,22,6,1,28,9.780544160082712,1.0205205195041878,0.6154115031970067,0.7147253776140133,75.91237314507555,0.9476372282735147,77.1803776119331,A,1
15146,Arusha,business,22,1,0,4,8.729846446036452,1.075302983831291,0.3440255712373009,0.5441811967005116,89.24357345749115,-0.983749440881069,21.90852825482691,A,0
15147,Dar,market,10,2,0,10,15.155906927255693,1.227536069971904,0.8040605821296769,0.5900921584045704,55.339918067461674,-0.6057912812185134,72.10184427310249,B,1
15148,Mwanza,residential,8,4,0,21,3.125318231861911,0.9834402873054207,0.7092112043074866,0.5789710619891946,55.481133305601766,-0.559635326149268,79.30302290259283,B,1
15149,Dodoma,business,20,0,0,8,22.568028292895345,0.946435508126933,0.35580531030717594,0.7906248553127612,28.429630373975208,-1.2336423691320488,93.13456593346585,D,1
15150,Mbeya,residential,3,0,0,18,20.94251859918721,1.148035313880857,0.5424153183723497,0.5748861495882243,99.54423812969351,-0.08063508883480101,19.50759732911268,A,0
15151,Mbeya,mixed,8,6,1,27,13.460795426744854,0.9248792251154567,0.6290147024727056,0.35318092867201956,24.88806547773698,-0.3479380541909394,26.410522355270494,A,1
15152,Dodoma,residential,21,3,0,24,12.99156436638322,0.9104965479383083,0.635299858696831,0.8550950798584032,37.36455692744813,0.04621206606606896,15.831696579787135,D,1
15153,Mbeya,residential,8,6,1,6,3.375387395766584,0.9376535900418062,0.7460382340802132,0.5880200869460853,119.8266642563202,-0.22687134674428588,51.223446553657325,C,0
15154,Mwanza,residential,17,3,0,29,0.0,0.8369206259994727,0.4166131582012195,0.33356058813964573,25.343219907481444,1.2768963633719494,34.295390786999015,D,0
15155,Arusha,business,13,5,1,6,6.422436593075589,1.039589723355738,0.581110953305502,0.33036000103033,28.12460805820806,-1.2736210768533323,35.616785644186535,A,0
15156,Dodoma,business,23,6,1,2,0.0,1.1059363636862383,0.6563509281588057,0.7795030900181539,22.227091598667887,-0.15428286419968795,35.20881203245819,A,0
15157,Dodoma,residential,5,5,1,30,6.417523603221907,1.0058091421622168,0.7476203437923548,0.9536827148739937,45.42483072179202,-0.6991583952547324,66.06099773036213,A,0
15158,Arusha,market,10,4,0,25,0.0,0.9598614376696131,0.9226913381265562,0.41840702410360814,49.38106194976665,-1.2452898217151145,81.60597524092678,B,1
15159,Dodoma,residential,19,6,1,11,22.817537110698453,1.0751036681917447,0.6471580913021866,0.31072629160161114,70.90241709704658,0.7786979750272464,67.41384675426849,D,1
15160,Arusha,market,21,5,1,25,9.355550040735679,1.0781419041001516,0.73261015233398,0.33318706991991753,69.18306347435879,-0.2657367505696116,51.01165922290127,A,0
15161,Dar,business,16,1,0,5,4.316856910627308,1.0419530031920365,0.9793114770478972,0.5293796539198701,96.67790000490477,0.8986798900477735,3.706898852377849,C,1
15162,Arusha,business,6,0,0,12,20.006681940445453,0.8807506466087247,0.8231936454154729,0.7184021472808197,99.40440529239969,-0.49215478632488346,40.69366445590843,D,1
15163,Dar,business,11,5,1,8,12.584393444629761,1.0403411835153538,0.7410622811956291,0.5506617436706811,89.05820914413592,-0.4300119577746682,59.345520794972984,C,0
15164,Dar,mixed,1,4,0,19,12.806852443874469,1.0817533621703306,0.9119474731769854,0.30100438587598494,23.55321392220932,2.3233013784883263,57.45120512206563,B,0
15165,Arusha,business,15,5,1,28,18.246819073562012,1.0563608369880537,0.5801611160452721,0.5138023490828201,35.61114948473611,2.3890496428122034,69.23965823587004,A,0
15166,Arusha,residential,13,3,0,18,12.479845079973558,1.1479665796336482,0.7746076244074551,0.7685073281509864,97.23890873684267,0.9251601045484444,41.67889075123106,A,1
15167,Arusha,residential,5,3,0,31,7.481229121290411,1.109954957292997,0.41958789272533625,0.5177288415690122,110.10118825035578,-0.18443543628993386,43.88477645014623,C,0
15168,Dodoma,market,14,1,0,9,11.958683723864613,1.2382139744456893,0.33843159620125457,0.6278399854042549,58.38269303613184,-0.8321745942976938,39.786968081799635,B,0
15169,Mbeya,business,4,0,0,22,0.0,0.8944187474175551,0.3131900782091289,0.752410493437951,39.2515925164745,-0.35953018275935567,10.627926185386215,B,0
15170,Mbeya,mixed,20,3,0,23,0.0,1.0162697813040928,0.7818297641880251,0.8618766138256548,95.63802298857742,-0.15916049988601422,15.30274011922861,B,0
15171,Arusha,business,20,3,0,11,10.97190265594803,1.1189702969921105,0.342440513173822,0.6860497821569816,83.22513939345467,-0.8453528213830278,61.06264082462274,B,1
15172,Arusha,market,15,6,1,20,3.561176518021096,0.9131244508706339,0.5557922278021032,0.7123413737601876,26.25544916565042,0.9630534534142474,28.408932179737224,D,0
15173,Mbeya,market,4,5,1,31,5.762924361838849,0.9229287108344011,0.56079729906042,0.9583739287127531,87.94930693989895,-0.13783931516073072,49.998579289729896,A,0
15174,Mbeya,residential,8,1,0,26,2.2555576075891803,0.9235221394894289,0.3240662417031834,0.42716132295430853,24.135789046215343,0.482725637120197,30.133672615189877,D,1
15175,Arusha,residential,20,0,0,10,8.48954684650532,1.0894167705931845,0.370251473742927,0.4729184274694489,25.297032935842395,0.8768592998895657,68.14368180256128,D,0
15176,Mbeya,business,21,3,0,20,19.441615999744783,1.0395981570021087,0.7579319571839376,0.97237259728373,103.0129657345356,0.6297848642602676,94.70856277021883,B,1
15177,Mbeya,business,14,0,0,23,5.38966604262721,0.9826128200637356,0.7471263899135511,0.5173752976785105,108.9579875563949,0.3033285740813728,62.89088772042507,A,1
15178,Arusha,business,4,4,0,25,1.1651991082205608,1.0542777159424228,0.49096013089038937,0.3909118739081295,102.45997186221223,-0.46152043542000004,16.904971945490853,D,1
15179,Dodoma,residential,12,6,1,20,5.1973542526192995,0.900451724258982,0.9922258487956803,0.8349279100561151,86.48576852506733,0.11176902616043353,44.22301611679713,D,0
15180,Arusha,mixed,7,2,0,6,7.620837805042031,0.9049655467808928,0.612659833122788,0.5390096099690083,84.57923512772224,1.4557970166119403,99.96402050328805,A,1
15181,Mbeya,business,5,0,0,14,5.091982905261176,1.0954248525524959,0.760422803912941,0.9341529222590097,40.411428591479876,-1.4391505468627903,76.68845206473908,C,0
15182,Dar,business,17,1,0,27,18.12300263005355,1.222922993627233,0.9220713166434913,0.86552562813095,85.23386134942683,-0.16957570029936758,96.42673456197389,B,1
15183,Mbeya,business,20,0,0,19,15.047798667551662,1.0222194456138458,0.45930569497120594,0.8673640697691212,98.2106070151872,-1.35692921277888,20.265437954516187,A,1
15184,Arusha,mixed,4,3,0,22,13.586187956705174,0.9616994785346084,0.49142335774996215,0.35538397529766463,32.81670850118299,0.07451583527641804,57.37543057962352,C,0
15185,Mbeya,residential,4,0,0,17,6.079403540078447,0.9797053381434099,0.5763054594267332,0.6489104836058635,27.48539016678682,0.389989299513401,8.105531266800803,A,0
15186,Dar,residential,18,1,0,3,0.0,1.0734346069416916,0.4034572811673546,0.8061209481358353,84.43955333823247,-1.5002766490687585,54.8705852445564,A,1
15187,Mbeya,business,12,6,1,23,22.28240858467735,1.0263274656786234,0.9270199592673332,0.9326950950942696,79.40066706629432,1.913883667426618,85.06885605617552,C,0
15188,Dar,residential,23,5,1,17,2.119629616202845,1.115030188940658,0.5091855345579773,0.4231512908861904,108.379234646628,0.1950987125672096,42.47107661701971,B,1
15189,Dar,market,8,2,0,22,11.763111585066712,0.9018161042784196,0.3758591222419048,0.4984718363313553,106.34312361938741,-0.6824713335015148,89.5806076844807,D,1
15190,Mwanza,business,6,5,1,8,11.793371988476869,1.1595483344367756,0.431500437784945,0.3517201528659293,65.40574330747938,0.013614205666104722,62.62891473309169,B,0
15191,Mbeya,business,21,4,0,21,0.0,1.0624260878408816,0.7334154570179321,0.6644913034099135,70.0727847338064,0.5301957677192778,92.45330047477086,C,0
15192,Mwanza,market,2,5,1,3,21.584529873050165,0.8312501174774679,0.7249249145539431,0.8824214102765713,62.733358635223105,0.11735990818031546,21.369166448853115,C,0
15193,Dodoma,residential,19,1,0,13,6.924180396069382,0.9396658523118009,0.30083360888706845,0.334966270687689,46.94309859250033,0.095116117991258,53.41328829806831,A,1
15194,Mwanza,business,5,1,0,15,10.314079832202902,1.1770040131820467,0.35076483745460685,0.43159863060705456,83.38221658105887,0.20510841781692526,47.04655679418413,C,1
15195,Mbeya,mixed,9,4,0,13,3.0895735214261997,1.0050587037606107,0.39149431058476425,0.6551295116399777,76.6117861822468,-0.34260167159523847,40.735310635526275,A,1
15196,Mwanza,residential,8,5,1,19,22.578949657429977,0.9492234022295124,0.42387593952228353,0.43180517006221664,57.55890602753927,0.7105673283824103,41.1364843471031,D,1
15197,Arusha,business,10,6,1,14,5.494879188095021,0.9582142413841217,0.41262293838195807,0.6965592295227933,68.38369203579572,0.48437196195824356,50.143392095081296,C,0
15198,Mbeya,residential,17,4,0,4,28.09616199848241,1.1173520619289765,0.5381508850897198,0.6361832518945344,47.054726187026745,-0.14453063521537224,40.008036536072446,B,1
15199,Mbeya,business,11,5,1,19,4.995668747082696,1.1116784436419018,0.3694383608942479,0.7279982675151795,99.45317790243746,0.635755912854734,27.862429055239414,C,0
15200,Arusha,mixed,18,5,1,12,19.0969220929711,0.7942233068415949,0.871935407954811,0.5233858186604615,98.53224323888006,-0.4406325464829014,29.823448967254595,C,1
15201,Dar,residential,17,4,0,21,22.962141786721652,0.8568957113589359,0.7484583913611202,0.9013694608068303,27.223449689673867,-0.26425308810910086,89.66212130969544,C,1
15202,Arusha,mixed,23,3,0,4,0.3369018713360461,0.9334770875698395,0.7913013959650999,0.9758553252172193,109.26050283885137,1.6226244985394982,19.84546139371335,A,0
15203,Mbeya,residential,11,6,1,6,3.4787669239715324,1.1504800043373504,0.9336814004796892,0.9187115580122807,55.60049682110644,-0.9817891364073853,61.304663877653795,C,0
15204,Arusha,business,17,1,0,16,10.827196726707314,0.9610927345108274,0.7587564432654348,0.3928151262046563,67.23306834644626,0.3884147348793263,98.64692424282187,D,1
15205,Mwanza,market,21,1,0,19,23.697635842236267,1.0147799112637816,0.5924900074801815,0.8774001263349815,53.04993319222784,2.461877203612295,56.57404362912746,B,0
15206,Mwanza,market,21,6,1,21,9.312385188110166,1.0157999561587636,0.6877623438410085,0.6168773718155591,97.60066797332055,1.1434546979168536,79.54067772905164,A,0
15207,Dar,mixed,14,6,1,11,7.4710396204982885,1.1199085461698024,0.8012350267460271,0.6554403310965307,95.60204638321422,-1.5104547382467908,24.259353787664473,C,1
15208,Dar,business,18,6,1,7,8.064035710619672,0.8195465130754976,0.604978879661042,0.9826607268298029,23.488653942788556,-0.29011902066872214,78.36364093731295,C,1
15209,Dar,market,12,3,0,9,0.0,0.8377119096380151,0.3399378533455463,0.7890139372907428,35.181697690892584,-1.041004637480864,11.357952492940903,A,1
15210,Dodoma,mixed,19,3,0,9,6.612702197578507,0.9867779452439073,0.9821981596039522,0.3711891145977006,47.14484525752759,1.2694471825184144,90.43625243903085,A,1
15211,Dar,market,6,1,0,9,3.989984122071548,1.1271419354741259,0.7942277837716286,0.7673787099009353,103.526792378653,-0.6689338707338959,58.525302381081914,A,1
15212,Dodoma,residential,3,2,0,8,0.0,0.6914739800286285,0.6579593508279656,0.7199169506464701,39.05045580153916,0.48949231879424315,47.362882893519156,B,1
15213,Mbeya,business,2,1,0,2,17.361862764100344,1.0117067503936756,0.7904955397624251,0.8797936741803383,29.403179852909695,-0.9112979127923095,81.7059098107457,A,0
15214,Dar,market,6,5,1,29,8.934916886340716,1.0345178150628422,0.8305221145672526,0.7506251342152148,79.75776878847864,0.6471910353458031,24.18865655540752,A,0
15215,Mbeya,business,21,5,1,5,18.144379763044306,1.1490781727602917,0.9249335508373646,0.3700882545688288,119.97375431836002,0.3163768440943579,92.94624433770498,A,1
15216,Dodoma,mixed,21,4,0,10,7.639076519409176,1.052591229766597,0.908407376095671,0.32714709844016265,95.250301857338,-0.7200989213330521,91.58305629262958,D,0
15217,Arusha,residential,6,1,0,12,14.343509478653242,0.940553092242119,0.33982434695590635,0.40428288746424457,71.01415465515828,0.7383330357987091,64.18047328376744,A,0
15218,Dodoma,market,1,6,1,12,37.226597394102654,1.1128527128658243,0.3939289679412327,0.566139882134042,107.09625556575736,-0.535795337365367,72.4805373481577,C,1
15219,Mwanza,market,5,2,0,15,11.427677000694057,1.0487789430710088,0.9991955472395999,0.552807747844697,45.08892885885435,0.10558645867020876,44.34378378480678,B,1
15220,Mbeya,mixed,11,3,0,8,13.96859894748199,1.0266859590425466,0.6871739184979797,0.445407358541512,32.937011046714275,1.8665521938683882,33.40638277523643,A,1
15221,Mbeya,business,7,5,1,3,10.995854315619637,0.9024849488666972,0.42124806682203053,0.3115934531299985,38.4551678929636,-0.6655464706638895,22.869682391063662,C,0
15222,Dar,residential,4,4,0,3,11.707145902502706,1.155660213807991,0.708816950924485,0.495773222964491,80.28748168278926,-1.529191345590183,70.89713097019605,C,0
15223,Dodoma,business,6,3,0,25,8.590659958631427,1.125646495683437,0.9526341140591044,0.9888845926479788,119.68134786972395,-0.6746489098415297,68.4779594053651,D,1
15224,Dar,mixed,18,2,0,7,0.0,0.9602032870655222,0.9608608795474842,0.8169391689253185,56.24764287575157,-0.6010540235830534,7.056898318671479,B,1
15225,Mwanza,residential,3,0,0,5,15.710643019185646,1.0273896339291604,0.725329917220273,0.5099560999088706,57.15515809471277,0.3264612326539305,91.72679733197877,B,1
15226,Dodoma,residential,1,3,0,3,10.042385157916478,1.0820476454433199,0.48011042571829293,0.679695804311208,69.12941104787805,-0.31814606393809586,66.58043864559879,D,1
15227,Mbeya,mixed,13,4,0,27,27.553356225293083,0.990631000293223,0.9952309391650929,0.3999618097954039,97.14249391134753,0.6490599195973766,68.33614257844523,A,0
15228,Mbeya,mixed,8,2,0,22,11.561665352729623,1.025657421528097,0.5122230416149303,0.6161429545287237,27.279086338605687,-0.9939112918394795,20.616843923642204,D,0
15229,Arusha,business,2,5,1,19,14.562520605146112,0.8012754678047395,0.32147481586651555,0.36797920041674037,79.05481611009373,-1.5963845380375261,54.38996726551502,A,1
15230,Mwanza,market,17,3,0,23,18.49577104237239,1.082174723654829,0.4338534602214346,0.7601877400880508,86.73760693394392,1.874460933226402,18.988665781039018,C,1
15231,Mbeya,market,15,2,0,3,7.622242712024667,0.9174237486384734,0.6653615156532996,0.9728980277177146,108.67851485035257,2.203859443015436,28.732653652571393,C,0
15232,Mwanza,residential,7,5,1,18,5.261333758985638,1.0512668638167963,0.704068577407295,0.7435582378636572,79.7968967072965,0.7423916339857524,6.897043638211276,C,1
15233,Mwanza,residential,1,2,0,26,17.196996815347063,1.0317885765968482,0.7239899881001972,0.44571913026395926,112.78158198871232,0.27772303075096144,47.93478163708962,A,0
15234,Mbeya,business,13,3,0,16,6.668471618665173,0.934582290707028,0.49818570812642693,0.9907265511346139,24.53769496367188,0.22711732471304863,38.40842127842799,B,0
15235,Dar,mixed,17,4,0,4,19.945242632133397,0.9893952706160684,0.4178630411907943,0.6322014273774805,99.13110176303721,0.5419277919057243,44.44164216174038,B,1
15236,Mwanza,market,9,2,0,12,7.410743141577248,1.0806509427504094,0.5259128535203119,0.6243625585056525,35.90278485944134,-0.27504240694450555,39.83274285055087,D,0
15237,Dodoma,residential,14,3,0,14,8.740096466032348,1.0207695221177635,0.6191696051186402,0.6276197352147617,43.36168500820037,-0.817895530143307,87.62005962767626,A,0
15238,Mwanza,market,9,5,1,21,6.272216400020615,1.1343380822469524,0.7621928812310043,0.758807387713662,79.11000030380963,1.0449969772945125,92.49461099762145,A,1
15239,Dar,residential,1,2,0,4,0.0,0.9821824084529984,0.37677361518411506,0.6213356615231838,46.493348048942906,0.6958098627866917,68.17357066972355,B,0
15240,Mbeya,residential,4,1,0,11,19.193455995540898,0.9123761396762442,0.7028235468541197,0.7504032000900567,104.48453046891164,-1.2049555421759504,18.174100205020103,A,1
15241,Mwanza,mixed,11,1,0,10,16.478198419319565,1.133268872751651,0.6964412780934768,0.4549946905731124,93.1249254049469,0.3125870272159026,69.48880574558764,A,0
15242,Arusha,market,17,1,0,10,0.0,1.061647721127002,0.6817089945807524,0.6269676275221513,74.2602522253994,0.7635329939150087,27.334435804721892,A,0
15243,Dar,mixed,2,3,0,3,14.247528489837727,0.9475937921570158,0.5507407713668023,0.7350775488620287,74.74106496442494,-0.2140795985752532,52.202018547879604,B,0
15244,Mwanza,residential,0,2,0,4,14.104895525368516,0.6969115952041096,0.43535647102918446,0.9703319273819146,41.206203045137144,-1.2840464486432637,84.73547563908579,C,1
15245,Dodoma,market,19,5,1,2,30.387482556805523,1.1294424423282277,0.7840413576218686,0.5523180631036247,81.61901959878097,0.3352237469561996,59.114018537188784,B,1
15246,Mbeya,mixed,18,2,0,30,8.932703333890469,0.9308806338999545,0.6296584580573611,0.8784797349733544,41.60777542758609,-1.5209312571174027,90.62732673047795,A,1
15247,Arusha,market,15,5,1,24,9.197319170520434,1.1988483368094807,0.5059343140608826,0.5238988817299354,58.103851556663514,-1.2511449538478998,69.41871595917738,B,1
15248,Arusha,mixed,9,2,0,18,11.70097295911272,1.0993925030977953,0.8692605474946578,0.7003763430217582,77.14093275517698,-0.3188415331538998,63.187700487226685,A,1
15249,Mwanza,mixed,13,1,0,22,18.33941613186728,0.9445469760420109,0.6540784845057308,0.64362815957435,61.34663046237191,-0.7452658215457478,44.71423291924494,A,0
15250,Mwanza,business,7,0,0,30,10.899809906174152,0.9166464620186704,0.8735706911817975,0.5163859446373584,26.00244770110715,2.0064557614703853,80.99684210681221,A,1
15251,Mbeya,market,7,3,0,21,13.395067435515879,0.9540133603102235,0.36668644230222364,0.8382090659954333,66.8740818680767,0.24622077986807653,96.95048595078555,D,1
15252,Dar,residential,16,0,0,7,4.837218695987498,1.0488691055724597,0.4338273923259115,0.42167465482586836,43.06869369060067,0.19646678699832626,11.27939299104439,D,1
15253,Dodoma,residential,22,2,0,21,22.497352485409415,1.0509115313858388,0.46180455251725616,0.8512872320446168,98.39885873911432,1.0881732707541298,95.38924526267256,C,0
15254,Arusha,mixed,19,3,0,5,14.607740091669836,0.9654336136360796,0.8375561153957647,0.6866056797546578,100.31661124698061,-1.0001907728428576,97.49479606994913,D,1
15255,Dodoma,mixed,13,5,1,6,7.908085723724456,1.1169369997242586,0.834810544223519,0.8017381662870198,81.53716871777036,-0.14763111249170602,79.27670662834818,A,1
15256,Arusha,mixed,9,2,0,3,2.6210204653628315,1.0102765800909443,0.801519459292364,0.9131972313979697,90.8964041278777,0.3201381285939275,85.8985607199349,C,1
15257,Dar,residential,13,2,0,30,2.3313190881434407,1.0163861521532231,0.7886272932190659,0.31703880465715434,89.07177794504268,0.5939480977492212,70.71590831184747,C,0
15258,Mbeya,mixed,16,3,0,2,0.0,0.8933730210069614,0.5269833231292972,0.4244753016784193,112.7402525520547,0.3729924231032671,71.14556720165103,C,1
15259,Mbeya,business,10,4,0,18,13.701523113541882,0.9801834682647298,0.32017280208042376,0.3346799354883594,86.78841755667342,-0.5896386663008072,11.98208792405916,A,0
15260,Arusha,market,18,5,1,28,10.671697386156751,1.147739226452991,0.33982097844290704,0.8534486802349752,104.74451018462241,0.08317333210495874,59.35898604599533,C,1
15261,Mwanza,business,23,5,1,3,15.557346928143442,0.9690823372701847,0.8102138834222692,0.3108826368481727,36.90318411843634,-0.6692040002247868,72.5659069410709,A,1
15262,Mwanza,mixed,18,2,0,29,3.6560555355519844,0.9203627218486933,0.9318342023259327,0.8198975141563682,55.87909292397724,-0.0810050211702349,53.49562911768365,A,0
15263,Dodoma,market,10,6,1,11,0.0,0.9952398760640783,0.9690069765883182,0.5899993666609886,73.33662773917357,1.7637987442269865,11.202599214571475,C,1
15264,Arusha,mixed,5,4,0,22,0.9048875767349358,1.1363573838907297,0.5769820279143112,0.4501886724335416,70.38909470085207,2.291676226944798,61.96245258753786,C,0
15265,Dodoma,mixed,16,2,0,28,5.6647083195608845,0.9859042289857141,0.30856058361433547,0.3747284129485671,48.256323969442064,-1.5021065047598676,5.903214241629328,D,1
15266,Mwanza,residential,5,2,0,20,0.0,1.0274187427355277,0.46361375887649614,0.3655903692144128,100.70985322540263,-1.2765134844105501,64.44135886068091,D,0
15267,Dar,residential,16,0,0,21,13.238298280822061,0.9060619051151181,0.9605649988492557,0.3294016751982454,84.49370192439888,-0.7683867162935525,58.48454401126902,C,1
15268,Dar,business,17,1,0,15,8.908430412429333,1.04214288555583,0.959023690912024,0.43382622432965373,41.90956718168525,0.2739519921158591,19.888305135061103,C,1
15269,Dodoma,residential,12,2,0,14,21.34405375805921,1.0083799490284866,0.9767386615772462,0.7022707804636737,98.9551920432408,0.6873737924861832,42.67534933077063,D,0
15270,Dar,mixed,1,6,1,7,7.722005349167576,0.9462604634059884,0.8522825985582361,0.8833162757419639,56.640309167192,1.0232804777831785,48.62416157269044,A,1
15271,Arusha,residential,2,1,0,7,17.23989984008024,1.1538291226477495,0.652199995742007,0.8338354053998587,40.26231052381489,0.6819627576176972,98.63845025595663,D,0
15272,Dodoma,business,8,6,1,24,12.297803345323048,0.9003787876322497,0.39683073563585286,0.31893383213279763,66.59180227962503,-2.003532171015851,79.5951128853351,A,0
15273,Dodoma,mixed,3,3,0,17,9.316919707689983,1.0774383603838267,0.39741824624409605,0.6736753131025645,60.824055646762226,0.745325232711252,7.01536702433655,B,1
15274,Mwanza,business,13,6,1,15,12.628560415969595,1.2071830552334346,0.7089005170677815,0.5012023342675824,32.87102115062568,1.8712825252239282,73.00087364417709,B,0
15275,Dar,market,16,3,0,2,7.210196177308026,0.927821911113329,0.5742283121753358,0.5135669120201587,63.35780447428802,0.04713768096472388,57.633432828839574,C,1
15276,Mwanza,residential,22,4,0,27,14.870932725421259,1.1493713906430771,0.7021502209318842,0.8274391684480822,102.42934248204816,1.3490960539868182,76.11787077868283,C,1
15277,Dar,residential,13,1,0,10,10.07285112713921,0.8636792933586476,0.5527289259822825,0.7741495608150721,113.14416524053149,0.20503689520020904,77.85632244719267,A,0
15278,Mwanza,mixed,5,2,0,20,14.998463900442617,1.129025444157829,0.5433611115827234,0.41913301410173953,69.03252893311361,-0.3066242395983593,62.34906508419875,C,0
15279,Dodoma,residential,23,3,0,1,19.6513597781208,0.8459438809844321,0.8477414998455091,0.7731885703343417,30.48744192100569,0.8216985694865819,43.25938136594175,B,0
15280,Arusha,residential,7,2,0,2,7.770056716207526,0.8351999550210524,0.8298633679246934,0.9682923245181534,96.52834285646036,-2.207819925234633,4.223400422878498,A,1
15281,Mwanza,residential,13,0,0,5,17.02717662934106,0.9942163997894927,0.7826316752686402,0.8702334659911277,57.8224887270453,0.043146529020215846,45.227510305479534,C,1
15282,Mbeya,mixed,10,3,0,6,8.291016092858985,0.8818132854793302,0.7555154969169323,0.5451086541546052,63.690841512588264,-0.361962132432745,36.145791443079986,C,0
15283,Dodoma,business,1,1,0,2,9.302661156712956,0.9717074407184758,0.7348017184860035,0.8663247870158663,44.382331908122765,-0.14028343978261454,73.47540060557223,C,1
15284,Dar,residential,19,3,0,1,2.3809335429037404,0.8938514483802465,0.8535682496120189,0.8131405232598528,89.53477023409602,-0.29368611292745456,48.88618584329018,C,1
15285,Mwanza,business,4,6,1,11,9.73444313686347,0.8645248492651298,0.9271534709069353,0.7901680063744267,67.14367010287657,0.32793472127615525,45.74196228621336,C,0
15286,Mbeya,business,12,3,0,13,6.986972469899723,1.073503291329563,0.5982171599916968,0.3997401139715242,98.70985544127134,-0.6608091853341281,49.96541544911195,A,1
15287,Dar,business,18,0,0,9,9.997206605031197,0.8447099879213624,0.47864604081601714,0.5135486592969629,21.952077881883994,-0.8651835967456867,98.54409381100972,A,1
15288,Mbeya,residential,4,5,1,6,3.124754302043743,1.0451950970118304,0.8371359047508897,0.9484237076405462,65.06377234161107,1.3404063383119373,23.276473532444776,B,0
15289,Dar,market,1,2,0,22,14.693983390494857,1.0793095146894829,0.6608210712292896,0.9184478639292937,25.99726832214302,0.29448480290493156,57.65904807365187,D,0
15290,Arusha,mixed,2,6,1,31,15.55190019520179,0.964515786200187,0.9356474907659575,0.9558539070138854,108.90301061964375,2.3200483033946866,43.07542645971731,A,0
